10136464,21
10054047,21
10054046,23
10054049,21
10003080,13
10121566,02
10061997,13
10121569,22
10121568,02
10029923,03
10140681,12
10149355,01
10147929,22
10147927,02
10028030,01
10028033,01
10028032,21
10028035,24
10028039,02
10012838,02
10052058,12
10012835,23
10012830,23
10120216,04
10141188,03
10141184,11
10141182,21
10064860,23
10073099,22
10064868,13
10034105,02
10034107,23
10065195,02
10034108,22
10065192,03
10025226,21
10013125,22
10089667,12
10143371,02
10073092,03
10145569,13
10103640,23
10002784,21
10025221,23
10002783,23
10025220,22
10045981,03
10062087,21
10062085,03
10062082,24
10062083,21
10151550,12
10062089,14
10025228,22
10017924,21
10017922,02
10065731,02
10065730,03
10016037,22
10033452,02
10066421,23
10004198,13
10084539,31
10030437,14
10032460,21
10139047,12
10139046,22
10032466,23
10032469,12
10067779,12
10067776,03
10067774,23
10067773,13
10067772,24
10050022,22
10050025,22
10085661,22
10085667,23
10006312,14
10006315,03
10006318,11
10109731,21
10106302,11
10106304,14
10106306,32
10076576,22
10040674,32
10040676,13
10040671,02
10040670,02
10040672,01
10040678,03
10046637,03
10053591,22
10053596,02
10035077,21
10035075,12
10035074,21
10035070,13
10062859,22
10062858,12
10062855,24
10062854,13
10089802,02
10124235,21
10092771,02
10003447,02
10030169,02
10128014,01
10107010,23
10127767,02
10139873,31
10086589,02
10128017,21
10000578,23
10047167,21
10086584,22
10136595,01
10149602,21
10035404,12
10149606,02
10139462,01
10118200,03
10118201,21
10118207,13
10118205,02
10138589,23
10138586,03
10138585,02
10138583,13
10138582,02
10128013,24
10076365,14
10045382,24
10045386,22
10078688,14
10032542,22
10032541,02
10073462,12
10105626,23
10105627,01
10143603,22
10143601,02
10134583,23
10134587,12
10057224,01
10057225,11
10057222,13
10031014,12
10026521,02
10026520,02
10026523,23
10038736,11
10038735,24
10038734,02
10123294,13
10021063,12
10060107,01
10110751,23
10068379,02
10068377,21
10068374,23
10068375,21
10068372,02
10068373,01
10108913,22
10108911,02
10108910,23
10147618,23
10098476,12
10098477,02
10147616,11
10056171,22
10029272,12
10029277,02
10013240,23
10069423,03
10069422,12
10069427,12
10069429,03
10090601,21
10125859,21
10066190,21
10066191,02
10066199,23
10114185,13
10114180,13
10021125,12
10115636,12
10115637,23
10115633,01
10023689,13
10023688,13
10012193,21
10012192,02
10023685,02
10023683,23
10012195,14
10019672,01
10019677,23
10019679,02
10011087,02
10060929,21
10060923,24
10060922,22
10096093,23
10096090,23
10096091,01
10096097,21
10006012,23
10006010,04
10063471,32
10006019,22
10111633,22
10063478,24
10111636,02
10018100,21
10018104,32
10018105,02
10145624,13
10046382,13
10046381,33
10046389,01
10053203,13
10053206,21
10053207,11
10114834,03
10007438,12
10128728,21
10128726,13
10120530,13
10142453,23
10123840,13
10033946,02
10033941,32
10033942,12
10014751,33
10064124,01
10007766,12
10064129,12
10146179,02
10146176,32
10146173,11
10146172,21
10146170,24
10047836,22
10087345,02
10087340,11
10012975,21
10012974,31
10120396,02
10016397,21
10017225,02
10017229,02
10113092,12
10094064,02
10094066,13
10094063,02
10094062,12
10001350,02
10001352,21
10138217,32
10138216,14
10018920,02
10018928,02
10036469,21
10036462,11
10081950,23
10081956,23
10107777,02
10152325,02
10152324,02
10043848,21
10033173,02
10093307,21
10002079,23
10037560,22
10036288,14
10052928,02
10052922,01
10086635,12
10086632,02
10038282,23
10038888,22
10020273,23
10079161,14
10031150,21
10135965,32
10135969,23
10069569,01
10123094,21
10117198,03
10061751,22
10124374,23
10124376,02
10117191,22
10069563,02
10069565,14
10048745,22
10061759,12
10030288,23
10030287,02
10030286,22
10030285,02
10144574,02
10083942,24
10083945,14
10004454,24
10004456,22
10139939,23
10139930,02
10139937,22
10139936,02
10143399,22
10147911,01
10047286,12
10044739,13
10044735,02
10044737,02
10076671,02
10081543,22
10081547,02
10081549,21
10071118,02
10114840,13
10114845,24
10142444,12
10135140,33
10047828,12
10135144,13
10135149,32
10100825,22
10100823,03
10075321,02
10045469,01
10069698,21
10126682,12
10048738,12
10117303,31
10102086,23
10102085,22
10102082,23
10102081,22
10076669,02
10109965,02
10109969,23
10076661,23
10023967,12
10091053,23
10023963,14
10023961,11
10075312,03
10099263,04
10023968,24
10075315,21
10112876,22
10145135,22
10145130,02
10145138,03
10145139,12
10144848,23
10144846,02
10144840,14
10144842,01
10021187,13
10021184,24
10021182,01
10110653,23
10110652,22
10021189,11
10024608,02
10051214,02
10144268,22
10144260,21
10143575,24
10067940,03
10071940,23
10141426,02
10148574,02
10141725,21
10141724,02
10143570,01
10056450,02
10131451,13
10066019,02
10066018,02
10018803,01
10018804,13
10115771,01
10097241,13
10013782,22
10013785,21
10085018,13
10085013,02
10085010,02
10112092,22
10112095,02
10062666,02
10062665,01
10051103,04
10041754,12
10041756,14
10041752,01
10010490,02
10010492,23
10010493,02
10050476,12
10096118,02
10096114,03
10012435,21
10012439,02
10021955,12
10088720,02
10088727,01
10088726,32
10088724,12
10088729,02
10023952,21
10113321,12
10113324,12
10054688,02
10063537,13
10113327,02
10113328,31
10113329,22
10054686,12
10122610,01
10054683,23
10147189,23
10093898,01
10093894,31
10093896,23
10093891,12
10127551,21
10127552,21
10003235,22
10095497,14
10029415,02
10029411,13
10118493,01
10016428,01
10089456,22
10118495,14
10016423,22
10089459,13
10014494,22
10014495,13
10064082,23
10064088,02
10064089,03
10125341,12
10125340,02
10058841,02
10056864,12
10056862,23
10085839,13
10126601,21
10087060,03
10079363,12
10087066,02
10000767,11
10000764,13
10000763,02
10008514,02
10001495,23
10001490,12
10148721,03
10148725,02
10035697,23
10035696,23
10007268,12
10035693,22
10035692,22
10035691,23
10042476,21
10042472,02
10004514,23
10004513,01
10059490,11
10040831,33
10040830,01
10040835,03
10040834,13
10040838,02
10113615,11
10036582,22
10036583,21
10071440,22
10081030,24
10081036,12
10034563,13
10034561,12
10144278,13
10072147,21
10072144,21
10072142,02
10005647,02
10005643,12
10005642,21
10005640,03
10133879,02
10133873,01
10144275,02
10039058,03
10039056,22
10048261,02
10059923,03
10027001,01
10150106,33
10078937,12
10100719,02
10063314,02
10149807,01
10149803,02
10063311,02
10068701,03
10068700,02
10068709,23
10108545,24
10108547,02
10069070,02
10069076,22
10069074,01
10069078,02
10072961,23
10072963,22
10132910,23
10132916,02
10047326,13
10091104,02
10047328,01
10043391,12
10146736,01
10115205,23
10115209,02
10143215,22
10143218,02
10116956,01
10116952,23
10077873,21
10077879,31
10022374,22
10022375,23
10022370,22
10022371,21
10044673,23
10130511,12
10049793,13
10049797,11
10016737,13
10071092,02
10022950,23
10022952,22
10008806,11
10023023,23
10075432,13
10075436,02
10023029,11
10023028,22
10113203,21
10113202,13
10113206,01
10014129,23
10151883,01
10151887,11
10120664,23
10074748,02
10018817,23
10074744,02
10066936,01
10066934,22
10066935,02
10066930,12
10091574,13
10009159,23
10091571,13
10140768,23
10140761,02
10140762,03
10057602,21
10057608,02
10057609,03
10013799,12
10051600,02
10029612,12
10029616,23
10094435,12
10094433,13
10094431,21
10084242,01
10084243,02
10094438,34
10084247,02
10060522,12
10060521,14
10036030,31
10036031,11
10119437,02
10111229,22
10090229,13
10090226,23
10111221,21
10120937,11
10120936,21
10147237,02
10147236,13
10147235,23
10150707,12
10120938,31
10141685,12
10141686,02
10086087,02
10086083,34
10086088,11
10086089,12
10040363,24
10040362,02
10097191,24
10085198,21
10140060,14
10064517,22
10064513,13
10062587,01
10062586,01
10112081,13
10151071,32
10151076,02
10151077,13
10151074,13
10054726,22
10054722,32
10124106,23
10124100,22
10092267,04
10121682,11
10121688,02
10088688,23
10088689,23
10051113,31
10122792,14
10122796,21
10059619,24
10059615,02
10059611,12
10127459,02
10092482,31
10092485,02
10079534,24
10003371,02
10003372,03
10003375,02
10003378,21
10019144,02
10052395,24
10052398,22
10094884,13
10094882,13
10008496,02
10149359,23
10083756,11
10006476,23
10006471,31
10104292,13
10104296,23
10078669,24
10136617,21
10136616,12
10085971,22
10078667,02
10085976,01
10047658,03
10148085,21
10148086,02
10035551,11
10035552,23
10035553,11
10035559,02
10119884,22
10032011,01
10032014,02
10103748,31
10002404,02
10002405,13
10002407,34
10073176,23
10066093,22
10132669,22
10132666,21
10044300,01
10044305,22
10130282,23
10130287,14
10045654,23
10045650,12
10045652,01
10139364,12
10139367,12
10139361,02
10139362,21
10054565,23
10026254,02
10026250,33
10110860,02
10110861,13
10067063,12
10067061,02
10131157,12
10131156,32
10106620,22
10106626,23
10084860,31
10058178,22
10084862,01
10150313,02
10150317,02
10024091,21
10024096,02
10088898,02
10125580,24
10073914,12
10073913,23
10085092,32
10073918,01
10032848,12
10144415,11
10032846,24
10032845,22
10032844,24
10086215,32
10096731,03
10108082,12
10113354,02
10141518,11
10096735,22
10070464,23
10113351,22
10102624,23
10141519,13
10115500,22
10116851,23
10147193,21
10021764,24
10077113,02
10077110,11
10077111,03
10077117,22
10077115,02
10147196,32
10077119,02
10133147,11
10133144,02
10008317,02
10011772,11
10098355,22
10147336,22
10048327,01
10048325,13
10022230,13
10100087,01
10046216,13
10125535,24
10125530,02
10049058,02
10049059,12
10049053,22
10049056,13
10023181,02
10023186,23
10023187,04
10023189,01
10063968,23
10111852,03
10095045,12
10095046,01
10008125,03
10008123,24
10008122,23
10141316,12
10118042,11
10054873,02
10091297,12
10118048,23
10029139,02
10029133,11
10029135,22
10009294,02
10009295,23
10009296,31
10123152,03
10009293,21
10099608,02
10121942,23
10121944,22
10099602,34
10123078,14
10118486,03
10099605,01
10118487,03
10090529,01
10090527,13
10016296,02
10090522,12
10152015,22
10152016,12
10095834,22
10033243,22
10033241,02
10014460,21
10063140,23
10014467,22
10122204,01
10014469,21
10014468,02
10055392,33
10055397,13
10016826,13
10016823,23
10086328,01
10128102,24
10084783,02
10093074,23
10084785,13
10084786,21
10093078,22
10092385,23
10112018,23
10085438,13
10085439,23
10141998,23
10092388,02
10008918,02
10008914,01
10014084,02
10008911,22
10008913,22
10016458,01
10097477,21
10136383,32
10136382,13
10136388,22
10087494,02
10056877,24
10053728,21
10053721,13
10053725,01
10121167,22
10121163,02
10073288,12
10073281,23
10004101,01
10004109,12
10107856,02
10137475,13
10107850,13
10107859,22
10036520,23
10003653,12
10003650,23
10003658,22
10088347,21
10089698,02
10089699,33
10083498,22
10036980,22
10083492,24
10036985,21
10087079,21
10141993,34
10137890,13
10137891,32
10014981,02
10030971,33
10030972,01
10000305,13
10001655,21
10001657,22
10001650,23
10001651,23
10044407,21
10130125,03
10045759,31
10138713,14
10131834,22
10032192,14
10032199,22
10043181,11
10124693,12
10061810,22
10061812,13
10002600,02
10037616,12
10148901,13
10074957,02
10074958,02
10004976,23
10004977,23
10059180,23
10059183,02
10004979,23
10134712,12
10134714,22
10019967,23
10019965,01
10090963,02
10145649,01
10026774,23
10026777,31
10026773,13
10109252,13
10109251,02
10109257,23
10060794,02
10060791,22
10071677,02
10071676,22
10071671,33
10060799,14
10108788,22
10108789,02
10142341,23
10142342,23
10056728,21
10147480,03
10056720,23
10056722,12
10002313,13
10025485,02
10025483,21
10029483,12
10029480,22
10029487,22
10027429,12
10144590,02
10027422,24
10144594,02
10036380,01
10097715,33
10013478,12
10100330,11
10090095,02
10090097,22
10090090,01
10102788,14
10090098,11
10112541,21
10112540,04
10112545,12
10151622,24
10151620,21
10151625,22
10151629,02
10099721,01
10099720,13
10008388,01
10096449,11
10012703,22
10023410,24
10021483,12
10021487,02
10075807,22
10120769,23
10077099,22
10077098,02
10110373,01
10077094,21
10110377,23
10077090,11
10150602,02
10065879,04
10065873,03
10122126,12
10122121,23
10098096,21
10120765,03
10060169,14
10034082,02
10055409,23
10055400,22
10055405,24
10016714,02
10057804,02
10092639,13
10092637,22
10092632,02
10095363,13
10095365,22
10095367,01
10078017,22
10029818,02
10029814,12
10006768,02
10095416,02
10150996,02
10150997,03
10150992,01
10150993,23
10150991,12
10003958,02
10007150,22
10005845,01
10140570,02
10150333,21
10118365,21
10118369,22
10118368,24
10064918,02
10122905,01
10064916,14
10034074,11
10034075,22
10034076,23
10003926,02
10084080,11
10123059,23
10123053,02
10123056,13
10083655,24
10066514,01
10066516,23
10084621,23
10126108,13
10126107,12
10136201,13
10007973,11
10007972,21
10072178,01
10136885,13
10136880,22
10019271,33
10050337,01
10064904,02
10050339,24
10106928,02
10082660,13
10082662,02
10082663,22
10082664,01
10082666,24
10082667,21
10008894,12
10024447,13
10024441,13
10143093,12
10024448,24
10024449,02
10034817,24
10034814,22
10034811,11
10040708,22
10136265,02
10040705,32
10105947,23
10105949,01
10002800,13
10031362,22
10031366,21
10046707,02
10046702,32
10136715,01
10126684,01
10043693,32
10136711,33
10089713,01
10025318,21
10124522,22
10124526,33
10003193,02
10030019,03
10000406,01
10000404,01
10000402,21
10000403,21
10148247,21
10148246,13
10148244,12
10100236,13
10100237,02
10100232,23
10135251,11
10059237,23
10059236,23
10059235,01
10059234,22
10042134,23
10042130,23
10043668,12
10043665,12
10049248,12
10001758,22
10001756,21
10076293,23
10076291,23
10076299,12
10075924,03
10075926,24
10075921,02
10075920,13
10081379,22
10081370,03
10089736,22
10135777,03
10033020,02
10135775,13
10003390,13
10039559,02
10073510,02
10073516,02
10039553,02
10004086,01
10124547,13
10038603,03
10102212,13
10102213,33
10102211,23
10132202,24
10132200,12
10132206,13
10144448,12
10143732,13
10134699,02
10134698,02
10134697,02
10134691,11
10134690,21
10099093,13
10099092,24
10140279,23
10140276,03
10140277,11
10140272,13
10140273,23
10057356,11
10057359,22
10026638,22
10026630,23
10094348,12
10012299,02
10012291,13
10094346,22
10094347,22
10062430,12
10060611,23
10060612,02
10077503,03
10077509,23
10101746,22
10142068,23
10142063,13
10091642,23
10069735,02
10069736,33
10111119,22
10090117,22
10090118,22
10111116,21
10111112,14
10147725,02
10150031,23
10150030,14
10145383,12
10145386,02
10145389,02
10031928,22
10015741,12
10097696,22
10022644,22
10022646,04
10022649,13
10119341,23
10119342,11
10119345,13
10119347,21
10124857,02
10125924,01
10125921,03
10124853,02
10125928,23
10146894,02
10115124,12
10078929,21
10000429,13
10067153,21
10067152,21
10067154,23
10079248,13
10018034,11
10010621,22
10010627,01
10129121,22
10028646,11
10028645,01
10129129,22
10097658,02
10121353,03
10120404,22
10034386,22
10150810,14
10034382,22
10120408,23
10006166,02
10006165,02
10006160,23
10111927,23
10111921,01
10111922,23
10131695,23
10078191,13
10078194,01
10059514,12
10029994,23
10052649,04
10029999,22
10069198,21
10014625,23
10035267,23
10014621,02
10035265,23
10035268,02
10014629,03
10007696,12
10125154,11
10103879,02
10103878,23
10126498,02
10103874,22
10103871,02
10124404,22
10087231,02
10124408,01
10127831,22
10088474,02
10065142,31
10059336,12
10059337,23
10059335,33
10127172,12
10127171,04
10127176,02
10097865,01
10006905,02
10006907,21
10006908,02
10131409,23
10131404,33
10131403,02
10129339,12
10016080,21
10016083,13
10016085,21
10040004,13
10005459,22
10005452,02
10005453,02
10129336,23
10108530,12
10081829,32
10081825,13
10081823,02
10074505,23
10074507,02
10074501,02
10074503,11
10139090,22
10074508,12
10129371,04
10106518,12
10106512,22
10038192,24
10093413,14
10027694,12
10032778,01
10032775,03
10041353,13
10027699,01
10002100,23
10002107,13
10024960,03
10103040,13
10103042,12
10100586,21
10100580,34
10100582,22
10100583,14
10100589,21
10135898,21
10024765,23
10132328,13
10024767,21
10132327,22
10132326,21
10132322,13
10044806,23
10055293,01
10110941,23
10001774,22
10108373,13
10108374,13
10110528,22
10152640,01
10149018,02
10042079,04
10048019,12
10042070,13
10048013,12
10070970,22
10069249,31
10069248,12
10070977,32
10030198,23
10030195,22
10030193,02
10030192,22
10030191,24
10030190,13
10047591,32
10142769,32
10047596,22
10072992,13
10072995,24
10138673,02
10080704,11
10080701,23
10080702,21
10069869,02
10134307,23
10069865,02
10069864,13
10149160,02
10044023,02
10039458,21
10060383,23
10071201,01
10060389,21
10143049,02
10117898,13
10117893,01
10141060,23
10141062,23
10147888,02
10145488,12
10145480,03
10061477,23
10011853,01
10048829,33
10048825,23
10048826,01
10070152,11
10061479,03
10023814,02
10068380,02
10090836,32
10090835,22
10090832,13
10146759,13
10146753,23
10146754,13
10145228,02
10048166,23
10145221,21
10145225,02
10042147,02
10012314,12
10058037,11
10098485,13
10017845,21
10017840,01
10066125,11
10068787,32
10067832,02
10067836,11
10084471,02
10096685,14
10006294,32
10006297,03
10006291,14
10006293,23
10125880,11
10125883,02
10125885,02
10141831,13
10011030,21
10011039,22
10097330,14
10085703,22
10085700,21
10048656,02
10121252,23
10121257,13
10007521,23
10062710,22
10062714,02
10062715,22
10062719,14
10151247,02
10151246,22
10027837,23
10152539,02
10152533,23
10152530,23
10152531,22
10046972,02
10053412,21
10088035,22
10017062,13
10017063,21
10054193,01
10111685,21
10059484,12
10059486,03
10079782,23
10079785,13
10079784,13
10079787,03
10079786,12
10079789,22
10079788,01
10046350,01
10003529,22
10046356,01
10070659,11
10003524,23
10003526,22
10008608,02
10008609,22
10038664,01
10008606,24
10108231,13
10001969,11
10001965,11
10133304,32
10133301,12
10016338,22
10033993,11
10033994,21
10016330,33
10014789,13
10042509,01
10042508,23
10136489,01
10106893,02
10126511,11
10126517,24
10078435,12
10130838,21
10080058,02
10130836,13
10001389,14
10001382,04
10130833,23
10001385,02
10102234,01
10130830,11
10148610,22
10009551,21
10035762,02
10035767,12
10035765,02
10130657,33
10138469,01
10130654,02
10130652,03
10130651,22
10138461,03
10115927,23
10002145,12
10004602,03
10004604,02
10004606,02
10129868,21
10040905,03
10132492,23
10132497,32
10132496,21
10132495,23
10132498,21
10076195,22
10044660,24
10076196,23
10076191,12
10034418,23
10034410,03
10034411,13
10034414,02
10034415,02
10026445,23
10038871,02
10140254,01
10101578,22
10101573,23
10142618,23
10142615,03
10140259,12
10038252,12
10038257,01
10027713,23
10027716,13
10000813,03
10000815,12
10000816,03
10103368,03
10076868,02
10068411,12
10068410,23
10076861,02
10100625,14
10100626,03
10117130,23
10117133,23
10149932,02
10149933,11
10056938,24
10149931,12
10148765,01
10049523,01
10134940,04
10023761,13
10023762,24
10023765,22
10011487,21
10110482,13
10083358,01
10083357,12
10083350,21
10149067,14
10011489,14
10143982,23
10047258,02
10047257,12
10029504,03
10094325,13
10011549,23
10011540,21
10143324,13
10143327,22
10143326,01
10060884,32
10060880,21
10077908,13
10117918,02
10117913,13
10022927,21
10141812,21
10076058,22
10076059,21
10076050,21
10077526,23
10109174,02
10143703,12
10022929,21
10060261,02
10060263,12
10060267,22
10013949,22
10052215,23
10052217,22
10052212,11
10120053,02
10052218,11
10108801,13
10108802,02
10075508,13
10113114,23
10048788,23
10008379,32
10090131,02
10057190,22
10057192,22
10057194,32
10056249,13
10056241,22
10016237,24
10016231,22
10144899,12
10094188,23
10094186,01
10094182,02
10094180,12
10144895,02
10037452,23
10118856,13
10009027,22
10053996,23
10053990,12
10053999,22
10009029,33
10119188,24
10119184,11
10119182,13
10119183,02
10139201,23
10152280,11
10152282,02
10139204,11
10043926,22
10043927,22
10051731,12
10051737,02
10051734,11
10036322,22
10063779,32
10096764,12
10036324,21
10111536,12
10150419,03
10150418,22
10150417,14
10150414,13
10150410,13
10032948,02
10005825,02
10046832,02
10046837,01
10014215,21
10014212,32
10064203,32
10064204,03
10088914,01
10055122,13
10123575,01
10054659,02
10054653,22
10054656,02
10124030,23
10087628,12
10138984,22
10041781,14
10041784,12
10006761,01
10126893,32
10126890,24
10126891,02
10079086,21
10079080,31
10079081,01
10129545,23
10129544,23
10003287,13
10003286,11
10000959,31
10128493,22
10128494,23
10128496,12
10017748,02
10017740,02
10009856,21
10009857,02
10009854,12
10009855,02
10009859,03
10004396,22
10004392,14
10013350,01
10059722,11
10059726,24
10079629,02
10079621,02
10042203,02
10006501,02
10081669,23
10081661,02
10117780,02
10058892,02
10106912,12
10058896,02
10106916,13
10043552,01
10043558,12
10136729,21
10135261,13
10135262,32
10148795,21
10125947,02
10081089,01
10064602,32
10081082,23
10081086,21
10027287,13
10027283,11
10032304,24
10032305,02
10032300,23
10032301,23
10002578,13
10124861,22
10124860,12
10102168,03
10102160,12
10143042,02
10143043,21
10143044,22
10143045,22
10143047,21
10100981,02
10100987,23
10130378,24
10130371,01
10131020,21
10039081,12
10039084,23
10020776,11
10020772,03
10031651,23
10038931,22
10121562,02
10077677,02
10049546,03
10121560,12
10049541,13
10110918,01
10142799,22
10142798,21
10133889,14
10133883,21
10133880,31
10074166,32
10074165,02
10074169,14
10102951,33
10106139,03
10106138,01
10106134,02
10106130,22
10112158,02
10145070,01
10125272,03
10145079,21
10140118,12
10076986,02
10143175,22
10025619,23
10114343,21
10144307,02
10144309,02
10115433,23
10115437,21
10143826,02
10143823,22
10102939,14
10117499,22
10102935,02
10140551,31
10099573,22
10051004,13
10140558,21
10067406,22
10021613,23
10021611,22
10021617,13
10113483,23
10145891,22
10145892,02
10111439,34
10111431,32
10098225,02
10018740,23
10018741,13
10018743,23
10098229,21
10063522,21
10010516,12
10012269,24
10076150,02
10016584,04
10016585,21
10063894,02
10063895,03
10016580,21
10016588,23
10064328,23
10125220,32
10112161,13
10112166,02
10109873,01
10109877,02
10109875,32
10057015,32
10057017,02
10057011,13
10086851,22
10095136,12
10149249,13
10008233,21
10008232,21
10057029,21
10001511,02
10001517,13
10141407,02
10118137,12
10009727,24
10009721,21
10090412,02
10042950,13
10034680,22
10034685,12
10034689,01
10098758,12
10084236,22
10009181,01
10062307,02
10009184,01
10062302,13
10080843,23
10080841,23
10050668,32
10152123,02
10152128,22
10113283,23
10086824,01
10086825,23
10149242,23
10113423,23
10103512,22
10100359,23
10096806,03
10096809,31
10096808,22
10086031,22
10086030,13
10086033,11
10059882,11
10059885,22
10005988,22
10005989,12
10005984,03
10005985,01
10005983,02
10050567,02
10145830,23
10083125,13
10083123,13
10029079,13
10058758,12
10058753,02
10058757,02
10058754,02
10150717,23
10068840,21
10068841,33
10079592,21
10065191,01
10128517,03
10128516,02
10128510,22
10128518,02
10141455,02
10083787,01
10141451,12
10080477,33
10046565,01
10104889,02
10104885,02
10104884,02
10104886,23
10124553,21
10104883,32
10134077,11
10134075,22
10134070,02
10134079,21
10047042,02
10132895,23
10133767,02
10133768,02
10130497,22
10130496,23
10130493,13
10005168,02
10072460,22
10024865,24
10005162,14
10024868,12
10005167,13
10005164,03
10027982,14
10081788,23
10030801,23
10135389,01
10130235,03
10130234,13
10138008,22
10138003,01
10138001,03
10027361,13
10131728,14
10027367,13
10131725,24
10131727,23
10131722,01
10039987,21
10141946,23
10048534,22
10048532,11
10048530,21
10022855,01
10022853,22
10022852,02
10075152,23
10075153,22
10075154,23
10075155,02
10151558,31
10107149,21
10107140,03
10146209,32
10146208,02
10074820,12
10146205,24
10146207,12
10146201,21
10053315,32
10151557,04
10049664,13
10110899,02
10049666,02
10110894,12
10110893,03
10110892,13
10110890,22
10134804,23
10134802,24
10024040,23
10024043,22
10024048,12
10065305,21
10065306,13
10029795,13
10094574,12
10094578,22
10010894,22
10060489,14
10060481,12
10060483,04
10010898,13
10116643,03
10142231,23
10142232,13
10142237,21
10111386,23
10111382,21
10150667,02
10056619,13
10150662,13
10150663,11
10056615,01
10056616,12
10056617,23
10056612,12
10141522,23
10037747,13
10051963,02
10066656,13
10066653,23
10051969,12
10051968,13
10066659,02
10097000,02
10097006,13
10022073,21
10022071,22
10022070,11
10022076,14
10061358,12
10126708,22
10061352,24
10090389,12
10117519,22
10117517,22
10117515,12
10117514,13
10069161,22
10064493,22
10125202,02
10007839,21
